track,period,model,index_id,threshold_method,lockout_years,exclusion_rule,strategy_id,transaction_cost_bps,realized_alpha,reconciled_alpha,reconciliation_error,reconciliation_pass
temporary CSI,insample,fund,large_cap,fpr1,5,lockout_5yr,fpr1_5yr,20,-0.0004751265,-0.0004751265,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,1,lockout_1yr,fpr3_1yr,0,0.0000639739,0.0000639739,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,1,lockout_1yr,fpr3_1yr,5,-0.0000553618,-0.0000553618,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,1,lockout_1yr,fpr3_1yr,10,-0.0001747079,-0.0001747079,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,1,lockout_1yr,fpr3_1yr,20,-0.0004134315,-0.0004134315,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,2,lockout_2yr,fpr3_2yr,0,0.0002044493,0.0002044493,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,2,lockout_2yr,fpr3_2yr,5,0.0000854811,0.0000854811,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,2,lockout_2yr,fpr3_2yr,10,-0.0000334977,-0.0000334977,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,2,lockout_2yr,fpr3_2yr,20,-0.0002714868,-0.0002714868,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,3,lockout_3yr,fpr3_3yr,0,0.0002496420,0.0002496420,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,3,lockout_3yr,fpr3_3yr,5,0.0001309609,0.0001309609,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,3,lockout_3yr,fpr3_3yr,10,0.0000122693,0.0000122693,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,3,lockout_3yr,fpr3_3yr,20,-0.0002251457,-0.0002251457,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,5,lockout_5yr,fpr3_5yr,0,0.0003111145,0.0003111145,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,5,lockout_5yr,fpr3_5yr,5,0.0001927212,0.0001927212,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,5,lockout_5yr,fpr3_5yr,10,0.0000743172,0.0000743172,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr3,5,lockout_5yr,fpr3_5yr,20,-0.0001625226,-0.0001625226,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,1,lockout_1yr,fpr5_1yr,0,-0.0000013298,-0.0000013298,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,1,lockout_1yr,fpr5_1yr,5,-0.0001211353,-0.0001211353,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,1,lockout_1yr,fpr5_1yr,10,-0.0002409512,-0.0002409512,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,1,lockout_1yr,fpr5_1yr,20,-0.0004806141,-0.0004806141,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,2,lockout_2yr,fpr5_2yr,0,0.0001896428,0.0001896428,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,2,lockout_2yr,fpr5_2yr,5,0.0000701313,0.0000701313,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,2,lockout_2yr,fpr5_2yr,10,-0.0000493906,-0.0000493906,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,2,lockout_2yr,fpr5_2yr,20,-0.0002884657,-0.0002884657,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,3,lockout_3yr,fpr5_3yr,0,0.0002048209,0.0002048209,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,3,lockout_3yr,fpr5_3yr,5,0.0000855875,0.0000855875,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,3,lockout_3yr,fpr5_3yr,10,-0.0000336563,-0.0000336563,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,3,lockout_3yr,fpr5_3yr,20,-0.0002721753,-0.0002721753,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,5,lockout_5yr,fpr5_5yr,0,0.0005401289,0.0005401289,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,5,lockout_5yr,fpr5_5yr,5,0.0004217615,0.0004217615,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,5,lockout_5yr,fpr5_5yr,10,0.0003033835,0.0003033835,0.00000000000000,true
temporary CSI,insample,fund,large_cap,fpr5,5,lockout_5yr,fpr5_5yr,20,0.0000665957,0.0000665957,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,1,lockout_1yr,youden_1yr,0,-0.0000724320,-0.0000724320,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,1,lockout_1yr,youden_1yr,5,-0.0002028310,-0.0002028310,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,1,lockout_1yr,youden_1yr,10,-0.0003332390,-0.0003332390,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,1,lockout_1yr,youden_1yr,20,-0.0005940822,-0.0005940822,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,2,lockout_2yr,youden_2yr,0,0.0000642105,0.0000642105,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,2,lockout_2yr,youden_2yr,5,-0.0000643614,-0.0000643614,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,2,lockout_2yr,youden_2yr,10,-0.0001929427,-0.0001929427,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,2,lockout_2yr,youden_2yr,20,-0.0004501338,-0.0004501338,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,3,lockout_3yr,youden_3yr,0,0.0004717748,0.0004717748,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,3,lockout_3yr,youden_3yr,5,0.0003457882,0.0003457882,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,3,lockout_3yr,youden_3yr,10,0.0002197919,0.0002197919,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,3,lockout_3yr,youden_3yr,20,-0.0000322302,-0.0000322302,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,5,lockout_5yr,youden_5yr,0,0.0004697061,0.0004697061,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,5,lockout_5yr,youden_5yr,5,0.0003451823,0.0003451823,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,5,lockout_5yr,youden_5yr,10,0.0002206486,0.0002206486,0.00000000000000,true
temporary CSI,insample,fund,large_cap,youden,5,lockout_5yr,youden_5yr,20,-0.0000284489,-0.0000284489,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,0,0.0001009341,0.0001009341,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,5,-0.0004494058,-0.0004494058,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,10,-0.0009995590,-0.0009995590,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,20,-0.0020993056,-0.0020993056,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,0,-0.0000017773,-0.0000017773,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,5,-0.0005519369,-0.0005519369,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,10,-0.0011019100,-0.0011019100,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,20,-0.0022012967,-0.0022012967,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,0,0.0002243560,0.0002243560,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,5,-0.0003264744,-0.0003264744,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,10,-0.0008771176,-0.0008771176,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,20,-0.0019778433,-0.0019778433,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,0,0.0001015427,0.0001015427,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,5,-0.0004500006,-0.0004500006,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,10,-0.0010013564,-0.0010013564,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,20,-0.0021035057,-0.0021035057,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,0,0.0008373435,0.0008373435,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,5,0.0002858612,0.0002858612,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,10,-0.0002654339,-0.0002654339,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,20,-0.0013674622,-0.0013674622,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,0,0.0011014233,0.0011014233,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,5,0.0005512165,0.0005512165,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,10,0.0000011959,0.0000011959,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,20,-0.0010982866,-0.0010982866,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,0,0.0012993659,0.0012993659,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,5,0.0007488286,0.0007488286,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,10,0.0001984778,0.0001984778,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,20,-0.0009016645,-0.0009016645,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,0,0.0012016057,0.0012016057,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,5,0.0006502679,0.0006502679,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,10,0.0000991170,0.0000991170,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,20,-0.0010026242,-0.0010026242,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,0,0.0006286623,0.0006286623,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,5,0.0000773938,0.0000773938,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,10,-0.0004736875,-0.0004736875,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,20,-0.0015752889,-0.0015752889,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,0,0.0009088144,0.0009088144,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,5,0.0003572651,0.0003572651,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,10,-0.0001940970,-0.0001940970,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,20,-0.0012962595,-0.0012962595,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,0,0.0010261821,0.0010261821,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,5,0.0004756783,0.0004756783,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,10,-0.0000746390,-0.0000746390,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,20,-0.0011747142,-0.0011747142,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,0,0.0016768772,0.0016768772,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,5,0.0011269441,0.0011269441,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,10,0.0005771968,0.0005771968,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,20,-0.0005217404,-0.0005217404,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,1,lockout_1yr,youden_1yr,0,0.0015436268,0.0015436268,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,1,lockout_1yr,youden_1yr,5,0.0009821915,0.0009821915,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,1,lockout_1yr,youden_1yr,10,0.0004209502,0.0004209502,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,1,lockout_1yr,youden_1yr,20,-0.0007009506,-0.0007009506,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,2,lockout_2yr,youden_2yr,0,0.0023386704,0.0023386704,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,2,lockout_2yr,youden_2yr,5,0.0017782443,0.0017782443,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,2,lockout_2yr,youden_2yr,10,0.0012180105,0.0012180105,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,2,lockout_2yr,youden_2yr,20,0.0000981193,0.0000981193,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,3,lockout_3yr,youden_3yr,0,0.0014314213,0.0014314213,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,3,lockout_3yr,youden_3yr,5,0.0008759358,0.0008759358,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,3,lockout_3yr,youden_3yr,10,0.0003206397,0.0003206397,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,3,lockout_3yr,youden_3yr,20,-0.0007893844,-0.0007893844,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,5,lockout_5yr,youden_5yr,0,-0.0009131574,-0.0009131574,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,5,lockout_5yr,youden_5yr,5,-0.0014650241,-0.0014650241,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,5,lockout_5yr,youden_5yr,10,-0.0020167047,-0.0020167047,0.00000000000000,true
temporary CSI,insample,fund,mid_cap,youden,5,lockout_5yr,youden_5yr,20,-0.0031195079,-0.0031195079,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,0,0.0004964376,0.0004964376,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,5,0.0000795602,0.0000795602,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,10,-0.0003372176,-0.0003372176,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,20,-0.0011704745,-0.0011704745,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,0,0.0008476815,0.0008476815,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,5,0.0004304598,0.0004304598,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,10,0.0000133378,0.0000133378,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,20,-0.0008206067,-0.0008206067,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,0,0.0010051274,0.0010051274,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,5,0.0005877222,0.0005877222,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,10,0.0001704169,0.0001704169,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,20,-0.0006638942,-0.0006638942,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,0,0.0012247177,0.0012247177,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,5,0.0008074315,0.0008074315,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,10,0.0003902451,0.0003902451,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,20,-0.0004438285,-0.0004438285,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,0,0.0006796678,0.0006796678,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,5,0.0002611825,0.0002611825,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,10,-0.0001572023,-0.0001572023,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,20,-0.0009936703,-0.0009936703,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,0,0.0011913185,0.0011913185,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,5,0.0007720913,0.0007720913,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,10,0.0003529650,0.0003529650,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,20,-0.0004849850,-0.0004849850,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,0,0.0018682598,0.0018682598,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,5,0.0014492805,0.0014492805,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,10,0.0010304018,0.0010304018,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,20,0.0001929459,0.0001929459,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,0,0.0018437986,0.0018437986,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,5,0.0014255981,0.0014255981,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,10,0.0010074977,0.0010074977,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,20,0.0001715972,0.0001715972,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,0,0.0011170372,0.0011170372,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,5,0.0006959130,0.0006959130,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,10,0.0002748906,0.0002748906,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,20,-0.0005668485,-0.0005668485,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,0,0.0018963952,0.0018963952,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,5,0.0014753660,0.0014753660,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,10,0.0010544386,0.0010544386,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,20,0.0002128886,0.0002128886,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,0,0.0023600527,0.0023600527,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,5,0.0019391621,0.0019391621,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,10,0.0015183731,0.0015183731,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,20,0.0006770996,0.0006770996,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,0,0.0020519902,0.0020519902,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,5,0.0016321443,0.0016321443,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,10,0.0012123991,0.0012123991,0.00000000000000,true
temporary CSI,insample,fund,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,20,0.0003732111,0.0003732111,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,1,lockout_1yr,youden_1yr,0,0.0023390279,0.0023390279,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,1,lockout_1yr,youden_1yr,5,0.0018866257,0.0018866257,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,1,lockout_1yr,youden_1yr,10,0.0014343415,0.0014343415,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,1,lockout_1yr,youden_1yr,20,0.0005301267,0.0005301267,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,2,lockout_2yr,youden_2yr,0,0.0022931734,0.0022931734,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,2,lockout_2yr,youden_2yr,5,0.0018484704,0.0018484704,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,2,lockout_2yr,youden_2yr,10,0.0014038810,0.0014038810,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,2,lockout_2yr,youden_2yr,20,0.0005150430,0.0005150430,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,3,lockout_3yr,youden_3yr,0,0.0020392224,0.0020392224,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,3,lockout_3yr,youden_3yr,5,0.0016015105,0.0016015105,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,3,lockout_3yr,youden_3yr,10,0.0011639086,0.0011639086,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,3,lockout_3yr,youden_3yr,20,0.0002890343,0.0002890343,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,5,lockout_5yr,youden_5yr,0,0.0011993128,0.0011993128,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,5,lockout_5yr,youden_5yr,5,0.0007623038,0.0007623038,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,5,lockout_5yr,youden_5yr,10,0.0003254043,0.0003254043,0.00000000000000,true
temporary CSI,insample,fund,small_cap,youden,5,lockout_5yr,youden_5yr,20,-0.0005480666,-0.0005480666,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,1,lockout_1yr,fpr1_1yr,0,0.0001196036,0.0001196036,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,1,lockout_1yr,fpr1_1yr,5,0.0000312767,0.0000312767,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,1,lockout_1yr,fpr1_1yr,10,-0.0000570658,-0.0000570658,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,1,lockout_1yr,fpr1_1yr,20,-0.0002337972,-0.0002337972,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,2,lockout_2yr,fpr1_2yr,0,0.0001429121,0.0001429121,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,2,lockout_2yr,fpr1_2yr,5,0.0000545956,0.0000545956,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,2,lockout_2yr,fpr1_2yr,10,-0.0000337364,-0.0000337364,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,2,lockout_2yr,fpr1_2yr,20,-0.0002104469,-0.0002104469,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,3,lockout_3yr,fpr1_3yr,0,0.0001973042,0.0001973042,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,3,lockout_3yr,fpr1_3yr,5,0.0001090421,0.0001090421,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,3,lockout_3yr,fpr1_3yr,10,0.0000207646,0.0000207646,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,3,lockout_3yr,fpr1_3yr,20,-0.0001558371,-0.0001558371,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,5,lockout_5yr,fpr1_5yr,0,0.0002119661,0.0002119661,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,5,lockout_5yr,fpr1_5yr,5,0.0001237831,0.0001237831,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,5,lockout_5yr,fpr1_5yr,10,0.0000355846,0.0000355846,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr1,5,lockout_5yr,fpr1_5yr,20,-0.0001408590,-0.0001408590,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,1,lockout_1yr,fpr3_1yr,0,0.0002022165,0.0002022165,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,1,lockout_1yr,fpr3_1yr,5,0.0001127583,0.0001127583,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,1,lockout_1yr,fpr3_1yr,10,0.0000232848,0.0000232848,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,1,lockout_1yr,fpr3_1yr,20,-0.0001557084,-0.0001557084,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,2,lockout_2yr,fpr3_2yr,0,0.0003717479,0.0003717479,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,2,lockout_2yr,fpr3_2yr,5,0.0002826235,0.0002826235,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,2,lockout_2yr,fpr3_2yr,10,0.0001934837,0.0001934837,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,2,lockout_2yr,fpr3_2yr,20,0.0000151577,0.0000151577,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,3,lockout_3yr,fpr3_3yr,0,0.0004809589,0.0004809589,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,3,lockout_3yr,fpr3_3yr,5,0.0003921591,0.0003921591,0.00000000000000,true
temporary CSI,insample,fund,total_market,fpr3,3,lockout_3yr,fpr3_3yr,10,0.0003033437,0.0003033437,0.00000000000000,true
