track,response_track,period,model,model_label,index_id,threshold_method,lockout_years,exclusion_rule,strategy_id,fn_missed_opportunity_diagnostic,tn_retained_diagnostic,retained_stock_reweighting_effect,fn_benchmark_weight,fn_filtered_weight,tn_benchmark_weight,tn_filtered_weight,note
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,large_cap,fpr1,0,permanent_removal,fpr1_permanent,-0.0000005616,0.0000685833,0.0000680216,0.0008654725,0.0008659533,0.6633231859,0.6638959310,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,large_cap,fpr3,0,permanent_removal,fpr3_permanent,-0.0000020925,0.0003537424,0.0003516500,0.0008302229,0.0008323740,0.6609030334,0.6639552876,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,large_cap,fpr5,0,permanent_removal,fpr5_permanent,-0.0000093634,0.0007788575,0.0007694941,0.0006690594,0.0006772370,0.6562120476,0.6641290673,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,large_cap,youden,0,permanent_removal,youden_permanent,-0.0000272721,0.0085571820,0.0085299099,0.0001187382,0.0001332365,0.5829930414,0.6648404918,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,mid_cap,fpr1,0,permanent_removal,fpr1_permanent,-0.0000042798,0.0002114301,0.0002071503,0.0014636010,0.0014681871,0.6596163400,0.6616530579,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,mid_cap,fpr3,0,permanent_removal,fpr3_permanent,-0.0000158460,0.0010671138,0.0010512678,0.0013277987,0.0013436683,0.6540898758,0.6617880900,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,mid_cap,fpr5,0,permanent_removal,fpr5_permanent,-0.0000443507,0.0024972230,0.0024528723,0.0008847615,0.0009266408,0.6400266047,0.6621988127,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,mid_cap,youden,0,permanent_removal,youden_permanent,-0.0001282656,0.0186852768,0.0185570111,0.0002662655,0.0003371504,0.5145531765,0.6628798888,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,small_cap,fpr1,0,permanent_removal,fpr1_permanent,-0.0000229405,0.0004628015,0.0004398611,0.0044981096,0.0045282781,0.6537582625,0.6576088621,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,small_cap,fpr3,0,permanent_removal,fpr3_permanent,-0.0001033786,0.0016948071,0.0015914285,0.0038376780,0.0039570764,0.6400591425,0.6582191166,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,small_cap,fpr5,0,permanent_removal,fpr5_permanent,-0.0001807506,0.0039300085,0.0037492579,0.0030776994,0.0032767042,0.6213450999,0.6590010491,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,small_cap,youden,0,permanent_removal,youden_permanent,-0.0004295371,0.0220816383,0.0216521012,0.0008264983,0.0012006996,0.4542384323,0.6617036726,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,total_market,fpr1,0,permanent_removal,fpr1_permanent,-0.0000036680,0.0001477563,0.0001440883,0.0017648441,0.0017689834,0.6611401097,0.6625741345,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,total_market,fpr3,0,permanent_removal,fpr3_permanent,-0.0000132264,0.0006110489,0.0005978225,0.0015445815,0.0015588058,0.6566829125,0.6628223692,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,total_market,fpr5,0,permanent_removal,fpr5_permanent,-0.0000284149,0.0013004904,0.0012720755,0.0012351179,0.0012627229,0.6496306088,0.6631578005,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,insample,raw,Expanded Dataset,total_market,youden,0,permanent_removal,youden_permanent,-0.0000619023,0.0106697452,0.0106078429,0.0002445939,0.0002876102,0.5607234903,0.6644225315,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,large_cap,fpr1,0,permanent_removal,fpr1_permanent,0.0000000090,0.0002961693,0.0002961784,0.0000202175,0.0000202658,0.6813204288,0.6826774534,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,large_cap,fpr3,0,permanent_removal,fpr3_permanent,0.0000000336,0.0016654118,0.0016654455,0.0000202175,0.0000203974,0.6755347227,0.6827110179,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,large_cap,fpr5,0,permanent_removal,fpr5_permanent,0.0000000718,0.0032304649,0.0032305367,0.0000202175,0.0000206016,0.6685344436,0.6827051180,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,large_cap,youden,0,permanent_removal,youden_permanent,0.0000010232,0.0325702461,0.0325712693,0.0000202175,0.0000256900,0.5181713531,0.6827809840,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,mid_cap,fpr1,0,permanent_removal,fpr1_permanent,0.0000001667,0.0014039900,0.0014041567,0.0001143395,0.0001152309,0.6748516204,0.6819250305,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,mid_cap,fpr3,0,permanent_removal,fpr3_permanent,0.0000006691,0.0051263794,0.0051270485,0.0001143395,0.0001179180,0.6570101319,0.6821151169,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,mid_cap,fpr5,0,permanent_removal,fpr5_permanent,0.0000013030,0.0077901885,0.0077914915,0.0001143395,0.0001213088,0.6430150438,0.6820893521,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,mid_cap,youden,0,permanent_removal,youden_permanent,0.0000087152,0.0383795518,0.0383882669,0.0001143395,0.0001609899,0.4719722693,0.6822652792,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,small_cap,fpr1,0,permanent_removal,fpr1_permanent,-0.0000204430,0.0030785820,0.0030581391,0.0004947538,0.0005057256,0.6638362454,0.6785746026,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,small_cap,fpr3,0,permanent_removal,fpr3_permanent,-0.0000370902,0.0086333348,0.0085962446,0.0003705665,0.0003927256,0.6393698123,0.6788766324,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,small_cap,fpr5,0,permanent_removal,fpr5_permanent,-0.0000455913,0.0139640367,0.0139184454,0.0002984015,0.0003307812,0.6118073346,0.6790926346,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,small_cap,youden,0,permanent_removal,youden_permanent,-0.0001665757,0.0587301780,0.0585636023,0.0000757591,0.0001395446,0.3771525119,0.6801212120,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,total_market,fpr1,0,permanent_removal,fpr1_permanent,-0.0000015178,0.0009556752,0.0009541574,0.0001905009,0.0001917441,0.6776988066,0.6819408906,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,total_market,fpr3,0,permanent_removal,fpr3_permanent,-0.0000033225,0.0031361215,0.0031327990,0.0001366696,0.0001394594,0.6684832699,0.6820620337,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,total_market,fpr5,0,permanent_removal,fpr5_permanent,-0.0000046321,0.0054567981,0.0054521660,0.0001107024,0.0001146887,0.6580124252,0.6821159745,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,oos,raw,Expanded Dataset,total_market,youden,0,permanent_removal,youden_permanent,-0.0000144017,0.0370754074,0.0370610057,0.0000339408,0.0000462926,0.4945573323,0.6824353477,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,large_cap,fpr1,0,permanent_removal,fpr1_permanent,0.0000000033,0.0001644642,0.0001644675,0.0000653310,0.0000654569,0.6642496911,0.6653320202,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,large_cap,fpr3,0,permanent_removal,fpr3_permanent,0.0000000000,0.0007106379,0.0007106379,0.0000000000,0.0000000000,0.6604168121,0.6654052270,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,large_cap,fpr5,0,permanent_removal,fpr5_permanent,0.0000000000,0.0011558174,0.0011558174,0.0000000000,0.0000000000,0.6570854133,0.6654669717,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,large_cap,youden,0,permanent_removal,youden_permanent,0.0000000000,0.0173024692,0.0173024692,0.0000000000,0.0000000000,0.5468499512,0.6657511127,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,mid_cap,fpr1,0,permanent_removal,fpr1_permanent,0.0000001481,0.0002111685,0.0002113166,0.0003704552,0.0003710110,0.6626227361,0.6636938482,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,mid_cap,fpr3,0,permanent_removal,fpr3_permanent,0.0000000000,0.0025408522,0.0025408522,0.0000000000,0.0000000000,0.6475190272,0.6640932489,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,mid_cap,fpr5,0,permanent_removal,fpr5_permanent,0.0000000000,0.0039206633,0.0039206633,0.0000000000,0.0000000000,0.6389247075,0.6640645826,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,mid_cap,youden,0,permanent_removal,youden_permanent,0.0000000000,0.0251775632,0.0251775632,0.0000000000,0.0000000000,0.4794622681,0.6642681862,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,small_cap,fpr1,0,permanent_removal,fpr1_permanent,-0.0000208404,0.0008316252,0.0008107848,0.0023578491,0.0023832906,0.6526216110,0.6596741366,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,small_cap,fpr3,0,permanent_removal,fpr3_permanent,-0.0000535401,0.0026190635,0.0025655233,0.0020591270,0.0021314134,0.6376799225,0.6599733148,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,small_cap,fpr5,0,permanent_removal,fpr5_permanent,-0.0000941281,0.0046200603,0.0045259322,0.0019153107,0.0020352406,0.6211238931,0.6601269321,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,small_cap,youden,0,permanent_removal,youden_permanent,-0.0001163341,0.0285867808,0.0284704467,0.0001446666,0.0002267060,0.4186147106,0.6624848023,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,total_market,fpr1,0,permanent_removal,fpr1_permanent,-0.0000017504,0.0003561257,0.0003543753,0.0006578572,0.0006602838,0.6617229440,0.6642202437,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,total_market,fpr3,0,permanent_removal,fpr3_permanent,-0.0000048366,0.0012173292,0.0012124926,0.0004916616,0.0004982415,0.6557626911,0.6644074113,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,total_market,fpr5,0,permanent_removal,fpr5_permanent,-0.0000070758,0.0020223705,0.0020152947,0.0004200663,0.0004296883,0.6500133620,0.6645476034,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
permanent CSI,permanent_csi,test,raw,Expanded Dataset,total_market,youden,0,permanent_removal,youden_permanent,-0.0000123730,0.0199970887,0.0199847158,0.0000336325,0.0000425535,0.5245614597,0.6653412911,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr1,1,lockout_1yr,fpr1_1yr,-0.0000000275,0.0000212380,0.0000212105,0.0009765639,0.0009766055,0.6678969912,0.6679617819,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr1,2,lockout_2yr,fpr1_2yr,-0.0000000928,0.0000363275,0.0000362347,0.0009721499,0.0009723944,0.6678278945,0.6679698899,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr1,3,lockout_3yr,fpr1_3yr,-0.0000001138,0.0000356448,0.0000355310,0.0009721499,0.0009724076,0.6677533141,0.6679697267,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr1,5,lockout_5yr,fpr1_5yr,-0.0000001972,0.0000531569,0.0000529598,0.0009647899,0.0009652141,0.6676297772,0.6679765398,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr3,1,lockout_1yr,fpr3_1yr,-0.0000009659,0.0000962762,0.0000953102,0.0009530915,0.0009540261,0.6675277725,0.6679864726,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr3,2,lockout_2yr,fpr3_2yr,-0.0000012061,0.0001914910,0.0001902849,0.0008528305,0.0008540250,0.6671372445,0.6680891263,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr3,3,lockout_3yr,fpr3_3yr,-0.0000013304,0.0002271216,0.0002257912,0.0008413679,0.0008426586,0.6667633174,0.6681044015,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr3,5,lockout_5yr,fpr3_5yr,-0.0000027654,0.0002927477,0.0002899823,0.0008256547,0.0008285290,0.6660779222,0.6681186517,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr5,1,lockout_1yr,fpr5_1yr,-0.0000011377,0.0002027396,0.0002016020,0.0009298564,0.0009311486,0.6670649730,0.6680080838,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr5,2,lockout_2yr,fpr5_2yr,-0.0000021977,0.0003383340,0.0003361362,0.0008326466,0.0008346625,0.6662552994,0.6681058552,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr5,3,lockout_3yr,fpr5_3yr,-0.0000028722,0.0005109319,0.0005080597,0.0008059709,0.0008086767,0.6653245006,0.6681388362,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,fpr5,5,lockout_5yr,fpr5_5yr,-0.0000054286,0.0008181146,0.0008126860,0.0007874928,0.0007931557,0.6625818299,0.6681502273,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,youden,1,lockout_1yr,youden_1yr,-0.0000125107,0.0037404459,0.0037279352,0.0006721032,0.0006841887,0.6474405974,0.6682812870,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,youden,2,lockout_2yr,youden_2yr,-0.0000244895,0.0049038824,0.0048793929,0.0006175370,0.0006393280,0.6367872310,0.6683778506,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,youden,3,lockout_3yr,youden_3yr,-0.0000367599,0.0059299363,0.0058931764,0.0005869450,0.0006198165,0.6272824480,0.6684072791,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,large_cap,youden,5,lockout_5yr,youden_5yr,-0.0000692544,0.0076150824,0.0075458280,0.0005195160,0.0005789893,0.6112334752,0.6684961151,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr1,1,lockout_1yr,fpr1_1yr,-0.0000005810,0.0001406793,0.0001400983,0.0019246954,0.0019256154,0.6652354930,0.6656009430,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr1,2,lockout_2yr,fpr1_2yr,-0.0000003535,0.0002243096,0.0002239561,0.0018997306,0.0019027424,0.6648443024,0.6656451572,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr1,3,lockout_3yr,fpr1_3yr,-0.0000010312,0.0002499010,0.0002488698,0.0018997306,0.0019031691,0.6644215241,0.6656430122,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr1,5,lockout_5yr,fpr1_5yr,-0.0000029665,0.0003339943,0.0003310277,0.0018580253,0.0018649373,0.6637216290,0.6656763698,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr3,1,lockout_1yr,fpr3_1yr,-0.0000041526,0.0003377747,0.0003336221,0.0018295233,0.0018344619,0.6641242131,0.6657040266,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr3,2,lockout_2yr,fpr3_2yr,-0.0000061645,0.0006614238,0.0006552593,0.0015390986,0.0015478738,0.6629894236,0.6660065286,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr3,3,lockout_3yr,fpr3_3yr,-0.0000065241,0.0008099238,0.0008033997,0.0014741720,0.0014834915,0.6618466163,0.6660920518,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr3,5,lockout_5yr,fpr3_5yr,-0.0000165194,0.0009500019,0.0009334825,0.0013851847,0.0014067764,0.6594806546,0.6661625283,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr5,1,lockout_1yr,fpr5_1yr,-0.0000058531,0.0006004699,0.0005946168,0.0016978419,0.0017060113,0.6631784537,0.6658265672,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr5,2,lockout_2yr,fpr5_2yr,-0.0000092149,0.0010279772,0.0010187623,0.0014248182,0.0014363681,0.6613714546,0.6661085259,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr5,3,lockout_3yr,fpr5_3yr,-0.0000120731,0.0013252833,0.0013132102,0.0012737158,0.0012880925,0.6593230519,0.6662998013,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,fpr5,5,lockout_5yr,fpr5_5yr,-0.0000261405,0.0014943932,0.0014682527,0.0011690705,0.0011991572,0.6557870335,0.6663746170,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,youden,1,lockout_1yr,youden_1yr,-0.0000325454,0.0091326619,0.0091001165,0.0010937458,0.0011531864,0.6177146962,0.6664389068,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,youden,2,lockout_2yr,youden_2yr,-0.0000470140,0.0111465472,0.0110995332,0.0007846532,0.0008495652,0.5992670411,0.6668476472,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,youden,3,lockout_3yr,youden_3yr,-0.0000603025,0.0128229943,0.0127626919,0.0006111891,0.0006882577,0.5843620941,0.6670276590,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,mid_cap,youden,5,lockout_5yr,youden_5yr,-0.0000875742,0.0148188291,0.0147312549,0.0003988915,0.0004889991,0.5606832018,0.6672570864,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr1,1,lockout_1yr,fpr1_1yr,-0.0000091261,0.0001395592,0.0001304331,0.0059433097,0.0059525995,0.6591395356,0.6599896322,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr1,2,lockout_2yr,fpr1_2yr,-0.0000151104,0.0002706068,0.0002554964,0.0058132109,0.0058294484,0.6583914795,0.6601235018,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr1,3,lockout_3yr,fpr1_3yr,-0.0000210633,0.0003837089,0.0003626456,0.0057247502,0.0057471630,0.6577560124,0.6602007187,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr1,5,lockout_5yr,fpr1_5yr,-0.0000323682,0.0004981718,0.0004658036,0.0055527675,0.0055868135,0.6565597472,0.6603754670,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr3,1,lockout_1yr,fpr3_1yr,-0.0000242211,0.0010189946,0.0009947734,0.0057618647,0.0057911167,0.6558146764,0.6601423637,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr3,2,lockout_2yr,fpr3_2yr,-0.0000450740,0.0014508817,0.0014058077,0.0053074842,0.0053601383,0.6528742733,0.6605917656,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr3,3,lockout_3yr,fpr3_3yr,-0.0000755839,0.0016524945,0.0015769106,0.0051294208,0.0052093716,0.6502168452,0.6607500434,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr3,5,lockout_5yr,fpr3_5yr,-0.0001031979,0.0021601131,0.0020569152,0.0048508175,0.0049580494,0.6460228209,0.6610509382,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr5,1,lockout_1yr,fpr5_1yr,-0.0000428135,0.0019231561,0.0018803426,0.0054545582,0.0055052964,0.6520630927,0.6604356843,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr5,2,lockout_2yr,fpr5_2yr,-0.0000738254,0.0026549935,0.0025811680,0.0048895232,0.0049747750,0.6467075773,0.6610391728,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr5,3,lockout_3yr,fpr5_3yr,-0.0001164021,0.0030664717,0.0029500695,0.0047088315,0.0048320847,0.6424735947,0.6612173687,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
temporary CSI,dynamic_csi,full,fund,Base Dataset,small_cap,fpr5,5,lockout_5yr,fpr5_5yr,-0.0001708197,0.0037902861,0.0036194664,0.0043882315,0.0045587597,0.6352011605,0.6615502674,FN/TN are diagnostics; their active retained-weight effect enters realized alpha through retained_stock_reweighting_effect.
